gene_id	log2FC	pvalue
ENSG00000102098	-1.581414556	3.79E-09
ENSG00000167562	1.897863234	1.47E-07
ENSG00000169905	1.701928572	4.60E-21
ENSG00000119599	-2.046227925	9.80E-23
ENSG00000110090	-1.244320041	0.000126643
ENSG00000256966	-1.131902713	2.80E-05
ENSG00000117602	-2.534693593	1.00E-20
ENSG00000057468	4.008499039	3.33E-08
ENSG00000015133	-2.110205464	8.05E-09
ENSG00000175575	-2.723243878	4.21E-22
ENSG00000224411	2.341670759	4.41E-22
ENSG00000275793	1.650733295	0.000271096
ENSG00000249637	1.463285079	0.000162888
ENSG00000267261	1.239742997	0.001092159
ENSG00000198952	-2.031922887	3.19E-16
ENSG00000122068	1.068220903	1.13E-09
ENSG00000243927	1.848818145	1.73E-25
ENSG00000100916	1.395708344	2.28E-05
ENSG00000272993	2.142918564	5.81E-06
ENSG00000173209	2.257738918	5.04E-25
ENSG00000149260	-1.670252097	2.76E-15
ENSG00000247970	-2.462715397	0.001668954
ENSG00000261064	-1.515200569	1.91E-05
ENSG00000125378	1.96761606	1.16E-15
ENSG00000123843	-4.303003417	0.000168687
ENSG00000181090	-2.352609137	1.69E-42
ENSG00000173933	-2.623263066	3.72E-55
ENSG00000198598	-1.867289544	0.000540371
ENSG00000104442	-2.09211656	4.81E-32
ENSG00000156026	1.629100526	2.90E-17
ENSG00000198053	1.739122037	2.70E-16
ENSG00000100426	-1.830853194	4.41E-17
ENSG00000231966	4.710640615	1.05E-06
ENSG00000237149	2.605192342	0.001132748
ENSG00000136828	-1.370218861	1.00E-09
ENSG00000196268	1.06469754	4.77E-08
ENSG00000145002	-3.253130982	3.41E-23
ENSG00000147679	5.974011939	1.59E-68
ENSG00000146576	1.045333366	0.000138995
ENSG00000073614	1.371226355	2.07E-20
ENSG00000108774	1.079354581	0.000843568
ENSG00000268858	2.706586333	8.34E-13
ENSG00000127191	1.030551881	1.17E-08
ENSG00000173706	-2.682821606	2.12E-31
ENSG00000141391	-3.493082477	7.80E-14
ENSG00000258691	3.000768914	1.52E-06
ENSG00000215193	-1.349201505	5.31E-06
ENSG00000112659	2.009621624	0.000516395
ENSG00000151014	1.204563632	2.69E-12
ENSG00000256591	1.205634117	1.11E-07
ENSG00000138279	-2.058425991	5.73E-31
ENSG00000155970	-2.64267405	2.77E-46
ENSG00000111731	-1.197486578	3.83E-10
ENSG00000106397	1.358556918	0.000144455
ENSG00000073331	-2.972082446	1.87E-33
ENSG00000267175	1.289125227	1.65E-05
ENSG00000020922	-1.926702632	5.52E-26
ENSG00000227543	2.443301849	0.000947619
ENSG00000152495	-1.295441584	2.17E-16
ENSG00000184220	-1.626844443	4.90E-23
ENSG00000136108	-1.012198456	1.63E-07
ENSG00000274349	-2.049683553	1.64E-21
ENSG00000070950	1.114445725	1.22E-09
ENSG00000120662	1.467767663	2.12E-12
ENSG00000180758	-1.303976301	1.02E-05
ENSG00000100505	-1.873162589	6.52E-12
ENSG00000118873	-2.300879555	5.39E-41
ENSG00000178913	-2.973112096	2.93E-14
ENSG00000198663	-1.897583436	1.81E-15
ENSG00000170448	-1.041984753	8.02E-09
ENSG00000054983	4.065933352	4.12E-10
ENSG00000197442	1.360299768	1.62E-11
ENSG00000173801	-1.870349955	0.001530255
ENSG00000249859	-1.261599469	8.83E-13
ENSG00000133313	-1.703974993	2.04E-08
ENSG00000106853	-1.443798182	1.10E-07
ENSG00000184949	1.666620065	4.51E-13
ENSG00000188010	4.149648728	1.20E-16
ENSG00000237296	-1.006288655	4.32E-10
ENSG00000273983	1.199251455	0.000328617
ENSG00000166548	-2.722078335	5.78E-15
ENSG00000231501	1.140135379	0.000560852
ENSG00000197056	-1.241691265	1.82E-12
ENSG00000169062	-1.386248849	1.15E-08
ENSG00000254403	-3.590542617	3.20E-09
ENSG00000134287	-1.085665139	3.00E-10
ENSG00000214954	2.302935433	9.73E-06
ENSG00000150687	-5.417947498	1.70E-116
ENSG00000140030	-1.763185597	0.000587925
ENSG00000167578	3.131348856	3.73E-18
ENSG00000105854	-2.202833302	4.19E-18
ENSG00000113621	-1.466255625	1.89E-11
ENSG00000188092	2.101358501	4.25E-38
ENSG00000124575	-3.79458038	8.36E-39
ENSG00000112715	1.074119187	7.43E-05
ENSG00000115902	1.04560902	1.12E-05
ENSG00000117480	2.61972572	0.000609927
ENSG00000175536	-1.430504364	0.001242772
ENSG00000272162	-1.108939048	0.000738114
ENSG00000124587	2.571565428	6.07E-23
ENSG00000181163	-1.323890339	2.85E-13
ENSG00000166532	-1.323476025	1.21E-08
ENSG00000188659	3.996323283	2.56E-11
ENSG00000180953	1.305137601	8.54E-07
ENSG00000244005	1.122839576	1.19E-07
ENSG00000152404	1.956228529	7.72E-36
ENSG00000100077	-1.261733241	4.96E-11
ENSG00000118894	-2.572419846	7.03E-16
ENSG00000121101	2.740613585	7.00E-21
ENSG00000259207	-2.437753723	3.58E-12
ENSG00000250988	1.188643406	1.97E-06
ENSG00000115541	2.5947503	8.11E-43
ENSG00000142675	3.792339451	1.01E-07
ENSG00000137992	-1.084480441	5.75E-11
ENSG00000179523	1.2723096	4.71E-06
ENSG00000183137	-1.107937737	2.37E-09
ENSG00000065615	1.318633962	2.12E-17
ENSG00000205853	2.482394	0.002192482
ENSG00000204778	-1.244954325	2.27E-14
ENSG00000121940	-1.609354084	1.37E-18
ENSG00000177674	-1.197448108	0.000117257
ENSG00000188735	-1.205936186	6.26E-09
ENSG00000146425	-1.787156629	2.11E-13
ENSG00000261716	1.757628314	4.77E-09
ENSG00000255292	2.148316431	1.01E-13
ENSG00000089775	-2.736752558	1.91E-25
ENSG00000172432	1.439342479	3.98E-06
ENSG00000128311	-2.01817054	9.61E-09
ENSG00000255052	-1.811041	0.001550538
ENSG00000206737	-1.556826739	1.48E-07
ENSG00000236255	2.411494218	1.26E-07
ENSG00000103061	1.349593225	8.50E-12
ENSG00000160570	2.535366163	3.04E-38
ENSG00000140995	1.121154252	0.000116761
ENSG00000179148	5.535285469	1.20E-18
ENSG00000100399	2.964632168	1.02E-05
ENSG00000273294	-1.448703724	6.84E-15
ENSG00000282246	1.364687004	2.59E-12
ENSG00000209082	1.218293334	9.35E-06
ENSG00000273269	1.572353601	0.000101588
ENSG00000110315	-3.819792409	1.62E-50
ENSG00000204389	5.875244252	9.18E-168
ENSG00000184378	5.133687734	3.81E-58
ENSG00000133816	-3.397690217	8.34E-50
ENSG00000237491	1.123719231	0.000305635
ENSG00000210112	2.389854755	1.67E-06
ENSG00000006837	2.317182286	8.03E-09
ENSG00000135605	-2.340982737	1.48E-34
ENSG00000279289	1.422555826	8.59E-11
ENSG00000167920	1.234757409	0.000105442
ENSG00000146433	-1.166647219	8.00E-11
ENSG00000260862	-1.479206112	8.49E-08
ENSG00000164751	1.611510814	4.67E-17
ENSG00000119013	1.00854611	4.07E-06
ENSG00000185825	1.146732828	1.67E-10
ENSG00000134262	2.881990735	6.46E-36
ENSG00000090006	-1.433124846	1.69E-09
ENSG00000204516	1.896560269	5.65E-21
ENSG00000258052	2.803265656	1.45E-18
ENSG00000143420	1.192558111	7.84E-11
ENSG00000077312	1.090967952	1.96E-09
ENSG00000246922	1.306046218	4.52E-07
ENSG00000196204	1.651149387	8.76E-12
ENSG00000110060	1.907312957	3.83E-15
ENSG00000197779	-1.020081896	0.000160151
ENSG00000184635	-1.247579611	2.51E-09
ENSG00000185222	1.609135174	5.55E-14
ENSG00000166436	-2.073727999	6.61E-11
ENSG00000142528	1.254957022	2.95E-12
ENSG00000204520	1.029157133	1.01E-06
ENSG00000065029	-1.768343115	4.23E-07
ENSG00000135392	1.147915983	1.29E-07
ENSG00000261386	1.086290961	1.39E-05
ENSG00000260035	1.569253174	7.00E-10
ENSG00000105929	-2.043286159	5.11E-08
ENSG00000163808	-1.175174309	1.71E-12
ENSG00000203880	-1.272862512	0.00211401
ENSG00000116138	-2.137521482	7.35E-17
ENSG00000119280	1.235590883	1.74E-14
ENSG00000250548	2.120886476	0.000135926
ENSG00000123342	1.113889818	0.00020322
ENSG00000119048	1.010368198	1.28E-09
ENSG00000128731	-1.454492118	2.06E-21
ENSG00000134007	3.081266467	2.00E-07
ENSG00000100028	2.291644884	3.93E-09
ENSG00000102802	-1.900972763	5.41E-06
ENSG00000213465	-1.019023978	0.000276051
ENSG00000196782	-1.082861608	0.000553202
ENSG00000188938	1.256849565	3.89E-09
ENSG00000084234	1.279922158	1.80E-15
ENSG00000279010	1.548259158	1.37E-06
ENSG00000032742	-1.994606199	7.06E-18
ENSG00000074219	-2.088277864	1.59E-10
ENSG00000271551	1.612461035	0.001929424
ENSG00000277775	-1.847291458	1.12E-17
ENSG00000095397	3.49169208	5.48E-44
ENSG00000176393	-1.034326652	1.27E-06
ENSG00000254485	1.868525237	2.70E-06
ENSG00000268455	-3.894867054	0.002215048
ENSG00000183246	1.677924654	0.000286072
ENSG00000274600	1.580938221	0.000757219
ENSG00000197763	-1.948923947	2.23E-12
ENSG00000216937	-1.340331058	7.77E-05
ENSG00000103657	-1.530001143	8.78E-14
ENSG00000279691	1.973477382	1.98E-10
ENSG00000085662	1.167165441	1.79E-10
ENSG00000261857	4.728145027	2.94E-23
ENSG00000246889	1.032229924	1.49E-06
ENSG00000111696	-1.106045947	1.25E-11
ENSG00000099326	1.221416392	0.002129052
ENSG00000122966	-1.314654326	1.18E-12
ENSG00000243970	1.304996993	0.000182593
ENSG00000206573	2.144902007	8.05E-25
ENSG00000182253	3.391284158	7.65E-75
ENSG00000173085	-1.889302763	3.14E-14
ENSG00000145882	-1.360790145	0.000212557
ENSG00000198331	-2.31835957	7.16E-16
ENSG00000100401	1.393977667	7.47E-14
ENSG00000283512	4.02943693	1.16E-36
ENSG00000261172	3.369949153	1.11E-05
ENSG00000101546	-2.118397065	5.36E-08
ENSG00000183763	1.126526106	3.77E-11
ENSG00000134780	-1.282994565	1.31E-09
ENSG00000197976	1.234985651	1.17E-08
ENSG00000267314	-3.160638003	0.002449545
ENSG00000234494	-1.507509174	1.00E-06
ENSG00000129292	-1.692821331	1.74E-20
ENSG00000151445	1.189596277	6.38E-07
ENSG00000105287	1.88337034	4.43E-17
ENSG00000148660	-2.098619347	4.70E-14
ENSG00000251669	-1.8713351	7.40E-11
ENSG00000243410	-1.145271474	0.002111861
ENSG00000273295	-2.22568215	5.31E-05
ENSG00000270067	3.148995715	0.000471044
ENSG00000257767	1.837671745	9.88E-14
ENSG00000125247	-3.336574429	3.10E-28
ENSG00000188321	1.274594946	5.70E-08
ENSG00000213625	-1.958875088	6.16E-29
ENSG00000001167	1.006159346	5.16E-07
ENSG00000171604	-1.536701535	7.26E-10
ENSG00000272146	1.520779726	6.40E-06
ENSG00000254743	-3.047872821	5.67E-05
ENSG00000187097	-1.613330009	1.90E-09
ENSG00000214331	-1.111768341	6.11E-11
ENSG00000127564	1.553719878	1.22E-07
ENSG00000270136	2.201741493	2.74E-23
ENSG00000258667	3.629902495	1.42E-45
ENSG00000186523	-3.341040279	5.78E-27
ENSG00000236760	-2.488101886	0.000691907
ENSG00000180245	3.601145257	3.16E-05
ENSG00000212789	2.138078454	0.000494592
ENSG00000164220	-2.100633685	0.002390205
ENSG00000111348	-1.263168531	3.79E-05
ENSG00000269837	-1.236005344	1.40E-05
ENSG00000276368	-1.611036116	5.40E-10
ENSG00000108590	1.291197285	4.06E-12
ENSG00000129691	-2.549436096	4.36E-33
ENSG00000103264	-1.082064112	3.80E-05
ENSG00000259753	2.094613578	4.66E-25
ENSG00000197813	-1.765743632	0.000627273
ENSG00000253540	-2.060830244	4.26E-11
ENSG00000282855	3.36001994	2.05E-07
ENSG00000105255	-1.3032265	0.00131597
ENSG00000051108	1.21842072	5.91E-10
ENSG00000236889	2.269342603	0.000141737
ENSG00000257923	-1.118772653	8.62E-10
ENSG00000264596	1.279836247	0.000535298
ENSG00000088854	-1.976639482	1.35E-19
ENSG00000165417	-1.227738119	5.14E-11
ENSG00000135823	1.012777406	1.30E-07
ENSG00000213599	1.084137066	2.34E-06
ENSG00000106305	-1.08643615	4.38E-06
ENSG00000181798	-2.562991929	0.000530008
ENSG00000182979	-2.658246812	2.65E-27
ENSG00000125695	-2.133175038	2.88E-09
ENSG00000243444	1.521328378	7.32E-13
ENSG00000183579	-2.097092705	6.18E-32
ENSG00000260852	3.254399805	4.41E-09
ENSG00000087502	-1.062163225	9.86E-10
ENSG00000237188	-1.524929844	0.001225712
ENSG00000107020	-4.414668272	2.82E-36
ENSG00000270149	-1.290599873	5.54E-05
ENSG00000229320	1.171356496	0.000344608
ENSG00000149257	4.690142823	2.14E-193
ENSG00000267108	-3.459322503	0.000706317
ENSG00000153291	1.180867137	2.48E-05
ENSG00000275714	-1.528829397	1.22E-12
ENSG00000215256	-1.529066589	5.39E-12
ENSG00000269966	1.970354885	1.04E-23
ENSG00000174886	-1.020429027	5.82E-05
ENSG00000125046	-1.439530905	0.000353252
ENSG00000121579	1.073426856	4.25E-11
ENSG00000144810	-1.891985052	1.95E-15
ENSG00000231429	2.634037909	1.02E-07
ENSG00000173540	1.289903713	2.11E-06
ENSG00000253966	-2.246692528	2.24E-12
ENSG00000204650	1.218944751	5.93E-07
ENSG00000143363	1.017120432	7.42E-06
ENSG00000100380	2.055820675	1.14E-36
ENSG00000131152	-1.760670964	1.40E-08
ENSG00000144134	1.535869839	7.36E-09
ENSG00000159363	-1.05452878	0.001649632
ENSG00000182054	-2.951947064	1.27E-10
ENSG00000261697	-2.330927668	4.77E-06
ENSG00000243156	-1.163794116	3.47E-13
ENSG00000011638	2.466883026	1.06E-22
ENSG00000167604	-1.2306493	4.27E-06
ENSG00000160551	-1.082578947	1.41E-10
ENSG00000158406	2.228981382	2.86E-05
ENSG00000064933	-1.294044019	4.50E-12
ENSG00000127804	-2.030972386	3.72E-31
ENSG00000124549	1.872274948	6.61E-22
ENSG00000251379	-2.278924685	0.000137893
ENSG00000215068	1.506876612	0.000294586
ENSG00000119655	-1.296298788	1.78E-07
ENSG00000272655	1.021135353	1.73E-08
ENSG00000143384	1.264914484	2.73E-13
ENSG00000121680	1.186503925	1.36E-06
ENSG00000017260	1.833639342	8.28E-39
ENSG00000257489	-1.721647642	2.20E-08
ENSG00000255256	-1.305180741	4.59E-06
ENSG00000187479	2.486495019	0.000399513
ENSG00000262246	-1.30292679	8.60E-06
ENSG00000158710	-1.007946605	0.000195766
ENSG00000089639	-1.230324262	0.001650294
ENSG00000108733	1.17339839	0.000625641
ENSG00000260911	1.958041434	0.000105546
ENSG00000136295	-1.522652091	9.88E-10
ENSG00000153234	2.294094812	0.001433363
ENSG00000233237	1.900227497	1.47E-30
ENSG00000283149	4.799265718	5.59E-08
ENSG00000166592	3.30430443	1.59E-08
ENSG00000182324	1.285649659	5.90E-07
ENSG00000108773	1.759541213	8.48E-06
ENSG00000123143	-1.401456914	8.95E-12
ENSG00000232995	-1.455642497	1.02E-06
ENSG00000006062	-1.992174679	6.84E-19
ENSG00000108591	1.676686893	6.56E-09
ENSG00000091947	1.136901736	1.29E-07
ENSG00000272734	1.776209686	2.40E-05
ENSG00000282772	2.43332824	0.001756116
ENSG00000027075	1.406134352	1.56E-05
ENSG00000118655	2.010855562	1.03E-28
ENSG00000231113	-1.127187241	0.000355433
ENSG00000108448	1.631324142	3.75E-21
ENSG00000239653	-1.126135891	2.19E-06
ENSG00000231154	1.567276935	7.36E-05
ENSG00000131480	1.801616083	1.94E-05
ENSG00000148450	-1.447609732	0.001100126
ENSG00000261599	-1.518426509	0.001050107
ENSG00000260413	2.766474524	1.38E-09
ENSG00000164430	1.713075005	5.70E-24
ENSG00000123975	1.211990962	8.74E-09
ENSG00000142046	-1.200219254	2.03E-07
ENSG00000130962	-1.821844335	6.20E-19
ENSG00000124641	1.125330646	4.24E-09
ENSG00000174276	1.142451717	0.000721958
ENSG00000244754	3.400858383	2.45E-69
ENSG00000268439	2.116630016	6.11E-17
ENSG00000051009	-1.215142129	1.49E-11
ENSG00000267058	1.241368696	0.000115422
ENSG00000277918	-2.386693938	1.31E-11
ENSG00000120438	1.660094135	2.41E-22
ENSG00000196826	-2.456904549	2.09E-09
ENSG00000099810	-1.545312597	3.33E-13
ENSG00000113719	-2.532318459	3.08E-40
ENSG00000138675	2.879316114	6.89E-17
ENSG00000224541	3.839856923	1.29E-19
ENSG00000100784	-1.838408714	1.14E-14
ENSG00000269481	4.467260561	8.63E-08
ENSG00000158716	-1.620097648	0.000790946
ENSG00000121931	1.637665339	4.07E-23
ENSG00000272369	-1.711699	1.43E-07
ENSG00000196754	-1.18874042	0.002465175
ENSG00000130518	-1.359069625	0.000263734
ENSG00000277619	2.425750861	0.001416076
ENSG00000184254	-3.39152935	1.53E-06
ENSG00000149016	1.043726853	1.07E-07
ENSG00000189149	3.756657915	4.42E-47
ENSG00000011028	-2.182348753	1.47E-14
ENSG00000213859	2.147431614	1.41E-13
ENSG00000112110	2.429961074	1.36E-36
ENSG00000259407	2.796146476	5.49E-16
ENSG00000239039	-1.786026194	1.49E-06
ENSG00000140543	-1.200781709	0.000835466
ENSG00000237765	1.243684233	0.000140984
ENSG00000129460	1.49951767	3.05E-10
ENSG00000120738	2.646684527	5.35E-06
ENSG00000170498	-1.070646685	6.31E-06
ENSG00000178381	3.705799071	7.30E-74
ENSG00000106266	-1.37664524	7.21E-09
ENSG00000107614	-1.667938981	1.14E-09
ENSG00000267280	1.040886111	0.000162581
ENSG00000155158	-2.9880396	6.56E-24
ENSG00000268584	-1.931913509	1.59E-06
ENSG00000253799	2.374558813	1.09E-05
ENSG00000170315	2.413905942	4.94E-31
ENSG00000273213	-1.554549272	4.28E-17
ENSG00000203818	-2.07261253	1.91E-05
ENSG00000206910	1.394012478	0.001922484
ENSG00000196946	-1.072746308	0.001123321
ENSG00000258891	2.000457276	0.000255144
ENSG00000140945	-1.083429136	1.21E-07
ENSG00000130313	-1.26799072	3.56E-06
ENSG00000174032	-2.124534482	9.89E-19
ENSG00000166492	-2.538629202	3.26E-06
ENSG00000164093	1.741596686	1.03E-15
ENSG00000234327	2.310936231	4.00E-06
ENSG00000243960	-1.130354663	0.000173955
ENSG00000169410	-1.519391763	8.17E-18
ENSG00000168439	1.896627741	8.87E-27
ENSG00000230216	3.94156695	3.61E-12
ENSG00000181045	1.078068697	0.000103637
ENSG00000110446	-3.271654711	0.001364337
ENSG00000122218	1.529820864	2.85E-24
ENSG00000269053	2.292807574	5.80E-07
ENSG00000261582	1.433108454	1.76E-09
ENSG00000243538	2.867055268	5.03E-06
ENSG00000087266	-1.560346889	1.67E-11
ENSG00000065000	-1.018987203	2.06E-05
ENSG00000121671	-2.601953617	1.10E-24
ENSG00000233060	2.631796823	0.000131879
ENSG00000108799	-1.134625264	2.74E-07
ENSG00000251682	1.845968199	1.46E-06
ENSG00000132471	1.08296526	3.46E-06
ENSG00000225541	-2.370072314	1.85E-07
ENSG00000217527	2.178395801	6.58E-09
ENSG00000255339	2.081362742	4.23E-16
ENSG00000261360	1.816880278	7.96E-07
ENSG00000269825	1.506430774	1.47E-06
ENSG00000132002	5.037748065	2.08E-229
ENSG00000279502	2.201280878	9.40E-05
ENSG00000280166	1.862073811	0.000756151
ENSG00000232732	2.333334294	4.35E-06
ENSG00000099910	-2.618858303	1.55E-35
ENSG00000149609	1.305312562	0.00210878
ENSG00000126759	3.013136921	0.000235961
ENSG00000213411	5.86970044	3.30E-15
ENSG00000232489	5.83503366	5.41E-06
ENSG00000272994	1.453895564	1.07E-05
ENSG00000100490	-2.131253109	5.02E-17
ENSG00000175334	1.038709419	1.17E-05
ENSG00000132199	-1.812606033	1.09E-16
ENSG00000254708	2.763050214	1.65E-11
ENSG00000137331	-1.216043987	1.99E-05
ENSG00000225215	2.670610411	3.73E-15
ENSG00000253190	2.462395928	6.92E-18
ENSG00000250551	-1.169924471	0.000641162
ENSG00000151746	-2.062084137	2.40E-18
ENSG00000169564	1.083015011	8.25E-07
ENSG00000070214	-1.274689989	1.73E-07
ENSG00000188157	-1.302637355	6.49E-07
ENSG00000121236	-2.000058366	1.66E-10
ENSG00000070371	-3.831517371	3.11E-64
ENSG00000183785	-2.059064543	8.00E-05
ENSG00000173110	10.03078262	5.42E-28
ENSG00000170581	1.602437945	9.51E-10
ENSG00000164920	1.736648105	2.76E-11
ENSG00000114383	1.193281644	0.000161283
ENSG00000100802	-2.481091103	1.59E-07
ENSG00000151687	2.679665947	1.40E-15
ENSG00000166250	-2.149634612	1.08E-30
ENSG00000234129	-2.351767177	6.02E-31
ENSG00000149201	5.127185642	6.03E-110
ENSG00000139178	-1.158935581	0.000906297
ENSG00000178127	-1.204708684	9.65E-12
ENSG00000144730	-2.349394029	1.64E-05
ENSG00000121068	1.119816116	0.000226035
ENSG00000168298	-1.470081866	6.93E-12
ENSG00000204673	1.294418256	1.47E-06
ENSG00000165801	-1.118035136	8.30E-05
ENSG00000110063	-1.106526351	0.000186166
ENSG00000254571	5.770318657	2.45E-06
ENSG00000213085	-2.95126693	6.57E-07
ENSG00000127952	1.412991644	2.05E-11
ENSG00000180596	2.461155872	4.14E-07
ENSG00000269755	1.007461862	1.95E-05
ENSG00000162736	1.319504263	5.82E-11
ENSG00000278156	1.836896997	2.69E-06
ENSG00000176155	-1.019233515	1.82E-05
ENSG00000256646	1.507570158	1.31E-12
ENSG00000198211	1.48932849	3.78E-05
ENSG00000180855	1.242753918	2.85E-06
ENSG00000159228	1.148486437	2.23E-07
ENSG00000126562	2.56148134	2.97E-05
ENSG00000039319	-1.5786245	4.97E-17
ENSG00000130158	-1.114493624	0.002346277
ENSG00000186300	-1.511399291	9.65E-09
ENSG00000104765	1.13832913	6.80E-07
ENSG00000183655	2.759990239	3.81E-40
ENSG00000099203	-1.261184635	0.001491303
ENSG00000253833	3.622784245	0.001971926
ENSG00000079974	1.35347461	1.50E-06
ENSG00000135473	2.028121304	1.06E-06
ENSG00000132376	1.21132614	4.19E-06
ENSG00000232656	2.018032876	1.02E-06
ENSG00000240344	-1.021496558	1.42E-05
ENSG00000171792	-2.353371903	7.23E-21
ENSG00000198055	-1.239092488	1.50E-12
ENSG00000259713	1.369989205	1.40E-19
ENSG00000174799	-1.434362046	1.52E-14
ENSG00000275835	-4.711446598	4.42E-56
ENSG00000162616	2.455855007	6.86E-33
ENSG00000228175	3.31368075	0.000305062
ENSG00000137809	-1.183596704	3.73E-05
ENSG00000167283	2.267914011	5.69E-13
ENSG00000239627	2.872606443	6.40E-06
ENSG00000136098	-2.225422943	8.60E-11
ENSG00000224959	1.173290156	8.69E-07
ENSG00000279529	1.670439982	1.46E-08
ENSG00000068001	-1.21506637	0.00098234
ENSG00000105383	-1.253134239	1.53E-06
ENSG00000175066	-1.639425946	1.11E-13
ENSG00000141858	1.190271895	1.72E-05
ENSG00000088305	-1.140867581	4.40E-07
ENSG00000147894	-2.039845727	2.17E-13
ENSG00000151117	-1.325458359	6.81E-05
ENSG00000198198	-2.374211209	6.91E-14
ENSG00000121274	1.100059681	5.83E-07
ENSG00000283293	2.119647042	0.000430129
ENSG00000180616	2.326890067	0.000906684
ENSG00000004478	2.903790029	2.26E-55
ENSG00000120910	-1.443513484	4.86E-19
ENSG00000262165	-2.415256321	0.001256995
ENSG00000170222	-2.677413999	4.70E-20
ENSG00000230002	-2.101299814	0.000539614
ENSG00000126860	-1.931371388	5.00E-05
ENSG00000259762	2.203352394	0.000192543
ENSG00000196503	3.66770908	4.41E-09
ENSG00000241015	1.616930051	8.92E-17
ENSG00000259416	2.297967829	0.00156465
ENSG00000114857	-1.797085639	3.04E-29
ENSG00000089351	-1.893167976	4.44E-14
ENSG00000163069	-1.230824315	3.08E-09
ENSG00000268870	1.074194947	3.38E-06
ENSG00000051825	-1.553786179	2.14E-18
ENSG00000117632	-1.995849187	2.87E-14
ENSG00000235720	2.579178601	0.00012598
ENSG00000136381	-3.32758629	3.98E-49
ENSG00000175376	1.540732329	4.83E-16
ENSG00000152348	-2.247042865	6.84E-28
ENSG00000117305	-1.947783586	1.18E-10
ENSG00000159733	-2.088059283	5.82E-10
ENSG00000124635	2.767328057	8.09E-23
ENSG00000198353	-2.164680498	2.08E-11
ENSG00000183971	2.018869182	0.000428077
ENSG00000213186	-1.195296744	6.74E-07
ENSG00000196923	-1.222570465	0.000136291
ENSG00000196460	-2.521693495	4.29E-08
ENSG00000198780	-2.678971494	1.88E-48
ENSG00000119673	-1.813597779	0.000126668
ENSG00000173402	-2.02159562	5.19E-30
ENSG00000264364	1.051154528	5.61E-09
ENSG00000063438	-3.292263352	1.72E-46
ENSG00000003989	-4.341814966	3.16E-52
ENSG00000236824	1.118260858	1.57E-07
ENSG00000071243	1.114287435	4.69E-07
ENSG00000262136	2.824889275	1.94E-13
ENSG00000228485	1.879866987	0.000462268
ENSG00000254731	-1.867301515	0.00070223
ENSG00000119471	-1.313691317	7.94E-06
ENSG00000244627	-4.148169822	4.81E-43
ENSG00000136895	-2.421529082	2.64E-28
ENSG00000204390	5.824543322	5.48E-71
ENSG00000059588	-1.629548457	1.18E-11
ENSG00000103260	2.062421636	0.00085369
ENSG00000222328	-1.427533226	1.41E-07
ENSG00000258964	1.517464438	8.76E-15
ENSG00000008988	1.902883933	1.18E-22
ENSG00000007384	-2.238392732	9.02E-10
ENSG00000273784	-1.032374189	0.000274368
ENSG00000181264	-1.640023698	2.03E-08
ENSG00000141642	-1.844469302	8.85E-09
ENSG00000110958	2.261331002	1.46E-58
ENSG00000140853	-1.531831573	8.25E-14
ENSG00000267424	6.315554943	1.72E-05
ENSG00000147799	-3.743360069	1.52E-58
ENSG00000136888	1.11660599	1.88E-06
ENSG00000139636	1.088858635	0.00122154
ENSG00000160094	-1.6250178	1.81E-13
ENSG00000130703	-1.431267854	3.64E-11
ENSG00000172831	1.301751349	1.13E-09
ENSG00000147576	1.333901313	0.000118405
ENSG00000124766	1.524302804	6.86E-08
ENSG00000168005	1.120098358	3.33E-12
ENSG00000185532	-1.851721451	4.61E-22
ENSG00000178425	-2.01951204	2.02E-25
ENSG00000058866	1.378180271	1.49E-05
ENSG00000258064	-1.187858366	2.84E-06
ENSG00000010438	-1.945634972	0.000388608
ENSG00000240050	1.284965017	0.000212281
ENSG00000175970	-1.589667498	1.40E-12
ENSG00000251314	-1.300271492	9.38E-06
ENSG00000170915	-3.78118267	2.13E-21
ENSG00000272721	2.332922993	0.001672338
ENSG00000128872	-2.366354234	1.04E-10
ENSG00000137171	1.336702594	1.71E-06
ENSG00000203852	1.588947702	1.15E-08
ENSG00000125740	2.082539452	1.26E-08
ENSG00000205476	-1.384262882	8.88E-11
ENSG00000280381	-1.853363719	0.000681278
ENSG00000136709	-1.808602723	1.11E-25
ENSG00000117226	1.180655963	9.87E-10
ENSG00000125686	-1.588561748	4.82E-19
ENSG00000169375	-1.692878159	4.09E-20
ENSG00000197019	1.41966448	1.09E-09
ENSG00000213516	-1.07828722	1.80E-08
ENSG00000256139	2.399529123	0.000262524
ENSG00000276564	-3.780960498	5.00E-06
ENSG00000206337	1.209202363	0.000597583
ENSG00000267001	2.34117881	0.000477045
ENSG00000204138	-1.010186955	8.11E-10
ENSG00000087299	-1.014631732	3.22E-05
ENSG00000165655	1.03635587	0.000474772
ENSG00000254577	-1.418809652	1.39E-05
ENSG00000064652	-4.141779168	2.92E-103
ENSG00000123908	-2.062254401	1.23E-34
ENSG00000103356	1.340568336	2.07E-10
ENSG00000201405	2.167070029	0.000574599
ENSG00000281398	1.206632643	9.40E-05
ENSG00000196440	-2.634598629	1.91E-13
ENSG00000162337	-2.95921306	3.41E-49
ENSG00000242317	-3.915339006	1.39E-11
ENSG00000051128	1.144820061	3.21E-06
ENSG00000159231	-1.259935355	5.38E-07
ENSG00000070495	2.052653755	5.52E-38
ENSG00000158373	1.52334297	5.76E-09
